LAMMPS data file via MB ab initio 2012 timestep = 1

3240 atoms
2 atom types

-15.35 30.7 xlo xhi
-15.35 30.7 ylo yhi
-15.35 30.7 zlo zhi

Masses

1 72.63
2 78.971

Atoms # atomic

434 2 -6.998 4.496 -7.788
435 2 -9.9 7.346 -15.2208
436 2 -14.3916 3.53 -6.06
437 2 -14.5843 3.392 -2.53
438 2 -9.517 2.869 -9.854
439 2 -3.47 2.657 -14.9448
440 2 -4.45 7.145 -1.06
441 2 -0.63 8.316 -1.18
442 2 -10.205 0.3502 -3.73
443 2 -2.59 10.08 -2.27
444 2 -5.23 13.18 -6.8
445 2 -8.3 15.02 -10.499
446 2 -8.52 4.891 -9.818
447 2 -11.159 13.9 -13.227
448 2 -8.188 9.49 -2.74
449 2 -6.245 0.5821 -0.6
450 2 -10.137 11.04 -1.8
451 2 -9.0 5.189 -13.372
452 2 -10.727 4.056 -0.88
453 2 -12.738 10.42 -14.4614
454 2 -5.588 7.817 -11.029
455 2 -11.027 9.482 -4.92
456 2 -14.014 0.2309 -3.98
457 2 -0.76 9.158 -12.847
458 2 -2.0 14.18 -7.972
459 2 -10.065 4.666 -6.42
460 2 -0.01 2.615 -14.354
461 2 -11.438 12.24 -6.87
462 2 -15.0333 5.464 -12.097
463 2 -11.902 5.976 -5.761
464 2 -12.023 7.249 -11.565
465 2 -6.178 9.992 -14.238
466 2 -1.92 14.96 -10.141
467 2 -1.24 6.041 -8.579
468 2 -1.72 15.05 -1.43
469 2 -3.98 2.78 -3.03
470 2 -13.18 6.94 -14.6776
471 2 -5.954 1.144 -8.912
472 2 -3.56 11.11 -5.21
473 2 -1.45 5.052 -0.09
474 2 -0.18 12.59 -4.93
475 2 -12.576 6.583 -2.73
476 2 -2.05 5.797 -3.87
477 2 -10.592 0.09855 -10.099
478 2 -9.14 4.268 -4.38
479 2 -6.17 2.22 -12.421
480 2 -0.38 2.62 -9.541
481 1 -11.305 11.66 2.448
482 1 -13.008 7.461 5.416
483 1 -14.8768 1.944 11.05
484 1 -14.6958 4.913 11.01
485 1 -11.885 15.24 12.67
486 1 -14.9791 12.65 12.67
487 1 -10.467 9.768 15.26
488 1 -11.17 7.296 11.12
489 1 -14.7499 4.651 5.488
490 1 -6.113 9.63 13.49
491 1 -5.0 11.54 1.393
492 1 -7.662 1.924 4.655
493 1 -2.73 9.948 2.423
494 1 -0.31 15.33 0.7605
495 1 -5.11 2.565 14.44
496 1 -2.3 4.047 6.406
497 1 -9.735 13.95 11.84
498 1 -1.17 7.755 4.143
499 1 -5.29 3.625 6.544
500 1 -5.02 9.713 9.527
501 1 -2.12 9.408 10.84
502 1 -7.086 14.76 9.26
503 1 -2.21 6.71 13.87
504 1 -0.64 12.26 6.946
505 1 -2.01 1.331 13.04
506 1 -15.2042 10.29 10.77
507 1 -11.733 14.28 4.142
508 1 -6.514 10.99 8.147
509 1 -0.04 14.17 4.172
510 1 -13.309 5.781 2.335
511 1 -11.739 6.208 14.52
512 1 -6.8 13.93 0.1485
513 1 -9.642 12.92 9.527
514 1 -7.644 1.069 12.45
515 1 -10.424 3.943 0.9669
516 1 -1.35 2.814 14.5
517 1 -5.05 9.547 5.822
518 1 -12.141 9.774 8.213
519 1 -4.8 8.545 2.341
520 1 -7.558 3.295 1.349
521 2 -13.85 10.46 12.63
522 2 -4.79 6.405 1.157
523 2 -4.64 8.176 7.658
524 2 -5.803 8.553 11.51
525 2 -2.95 10.2 5.058
526 2 -15.0132 12.15 4.72
527 2 -12.578 3.534 2.932
528 2 -1.66 1.078 10.71
529 2 -12.691 1.144 14.61
530 2 -11.556 13.53 13.3
531 2 -14.6775 8.874 5.109
532 2 -13.69 0.3739 4.032
533 2 -6.304 4.466 15.25
534 2 -8.869 13.89 7.943
535 2 -2.71 11.75 0.8059
536 2 -10.923 8.46 6.581
537 2 -5.26 12.42 14.51
538 2 -2.48 7.477 9.473
539 2 -1.54 14.38 2.008
540 2 -3.65 3.18 8.336
